id;reviewer_id;sample_id;smell;severity;review_timestamp;type;code_name;repository;commit_hash;path;start_line;end_line;link;is_from_industry_relevant_project
2487;3;4218788;blob;none;2019-04-01 19:09:04.293975;class;org.apache.cassandra.audit.FullQueryLogger.Query;git@github.com:apache/cassandra.git;e191aff385053bdb5325f15bc6d16d2dc0ee0589;/src/java/org/apache/cassandra/audit/FullQueryLogger.java;155;183;https://github.com/apache/cassandra/blob/e191aff385053bdb5325f15bc6d16d2dc0ee0589/src/java/org/apache/cassandra/audit/FullQueryLogger.java/#L155-L183;1
13267;1;8736543;blob;none;2019-08-29 12:19:04.776202;class;org.apache.hadoop.metrics2.MetricsTag;git@github.com:apache/hadoop-common.git;42a61a4fbc88303913c4681f0d40ffcc737e70b5;/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/metrics2/MetricsTag.java;30;88;https://github.com/apache/hadoop-common/blob/42a61a4fbc88303913c4681f0d40ffcc737e70b5/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/metrics2/MetricsTag.java/#L30-L88;0
535;6;5789396;blob;none;2019-03-27 10:38:28.888782;class;org.apache.tika.parser.multiple.SupplementingParser;git@github.com:apache/tika.git;4131c6e30f2e0eb1feb85e0f7576531d4e830468;/tika-core/src/main/java/org/apache/tika/parser/multiple/SupplementingParser.java;43;85;https://github.com/apache/tika/blob/4131c6e30f2e0eb1feb85e0f7576531d4e830468/tika-core/src/main/java/org/apache/tika/parser/multiple/SupplementingParser.java/#L43-L85;1
9891;4;7067326;blob;none;2019-07-24 13:26:18.618252;class;okio.RealBufferedSink;git@github.com:google/j2objc.git;471504a735b48d5d4ace51afa1542cc4790a921a;/jre_emul/android/platform/external/okhttp/okio/okio/src/main/java/okio/RealBufferedSink.java;23;257;https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/external/okhttp/okio/okio/src/main/java/okio/RealBufferedSink.java/#L23-L257;1
6931;3;4645770;blob;none;2019-05-20 10:12:54.332374;class;org.apache.flink.graph.drivers.input.CompleteGraph;git@github.com:apache/flink.git;8068c8775ad067d75828e6360e7e0994348da9b9;/flink-libraries/flink-gelly-examples/src/main/java/org/apache/flink/graph/drivers/input/CompleteGraph.java;32;54;https://github.com/apache/flink/blob/8068c8775ad067d75828e6360e7e0994348da9b9/flink-libraries/flink-gelly-examples/src/main/java/org/apache/flink/graph/drivers/input/CompleteGraph.java/#L32-L54;1
5310;20;4815345;blob;minor;2019-04-12 15:11:38.174698;class;org.apache.tez.client.TezClientUtils;git@github.com:apache/incubator-tez.git;e8dc9f72f9d720e5bdf7bb3005d904451a02ce2b;/tez-api/src/main/java/org/apache/tez/client/TezClientUtils.java;104;834;https://github.com/apache/incubator-tez/blob/e8dc9f72f9d720e5bdf7bb3005d904451a02ce2b/tez-api/src/main/java/org/apache/tez/client/TezClientUtils.java/#L104-L834;0
15129;5;8099651;blob;none;2019-09-12 12:23:02.865659;class;org.eclipse.xtext.parsetree.impl.bug305397.impl.ElementImpl;git@github.com:eclipse/xtext-core.git;e04964e4c2a3e0338c0079bd8333688835e77c31;/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/parsetree/impl/bug305397/impl/ElementImpl.java;40;296;https://github.com/eclipse/xtext-core/blob/e04964e4c2a3e0338c0079bd8333688835e77c31/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/parsetree/impl/bug305397/impl/ElementImpl.java/#L40-L296;1
14403;4;5529562;blob;major;2019-09-08 21:26:34.724339;class;org.apache.jcp.xml.dsig.internal.dom.DOMXPathFilter2Transform;git@github.com:apache/santuario-java.git;fa12dc57a16fbcd637c2aac6f3af3db19fe4b187;/src/main/java/org/apache/jcp/xml/dsig/internal/dom/DOMXPathFilter2Transform.java;58;161;https://github.com/apache/santuario-java/blob/fa12dc57a16fbcd637c2aac6f3af3db19fe4b187/src/main/java/org/apache/jcp/xml/dsig/internal/dom/DOMXPathFilter2Transform.java/#L58-L161;1
3789;4;8065474;blob;none;2019-04-05 13:24:57.199013;class;org.eclipse.xtext.ui.tests.editor.contentassist.services.TwoContextsTestLanguageGrammarAccess.AnElementElements;git@github.com:eclipse/xtext-eclipse.git;0c7546b6aaf3644a77fc68eef9f3da368cbbeabd;/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/services/TwoContextsTestLanguageGrammarAccess.java;40;82;https://github.com/eclipse/xtext-eclipse/blob/0c7546b6aaf3644a77fc68eef9f3da368cbbeabd/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/services/TwoContextsTestLanguageGrammarAccess.java/#L40-L82;1
14557;4;9034294;blob;none;2019-09-11 15:08:41.595622;class;org.eclipse.jdt.core.JavaConventions;git@github.com:eclipse/eclipse.jdt.core.git;24d47c292ed4bd8fdc28b3c2f9afdab1401d025c;/org.eclipse.jdt.core/model/org/eclipse/jdt/core/JavaConventions.java;42;892;https://github.com/eclipse/eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core/model/org/eclipse/jdt/core/JavaConventions.java/#L42-L892;0,5
5392;20;6542357;blob;none;2019-04-12 15:18:04.879780;class;org.eclipse.xtext.xbase.lib.util.ToStringHelper;git@github.com:eclipse/xtext-lib.git;338fb2381278a5ea2cd24ba77d74e4889db56cfa;/org.eclipse.xtext.xbase.lib/deprecated/org/eclipse/xtext/xbase/lib/util/ToStringHelper.java;20;44;https://github.com/eclipse/xtext-lib/blob/338fb2381278a5ea2cd24ba77d74e4889db56cfa/org.eclipse.xtext.xbase.lib/deprecated/org/eclipse/xtext/xbase/lib/util/ToStringHelper.java/#L20-L44;1
7969;3;6589712;blob;major;2019-07-18 00:27:26.144514;class;org.eclipse.ui.internal.dialogs.WorkbenchPreferencePage;git@github.com:eclipse/rap.git;6295da95d01da6669c91bd4b058db9b89f35abaf;/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/WorkbenchPreferencePage.java;41;395;https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/WorkbenchPreferencePage.java/#L41-L395;1
5344;20;7790763;blob;none;2019-04-12 15:13:55.120394;class;org.apache.wicket.markup.HtmlSpecialTag;git@github.com:apache/wicket.git;c2d344219ef8046508ca40653c9de485b3cbd4c4;/wicket-core/src/main/java/org/apache/wicket/markup/HtmlSpecialTag.java;30;237;https://github.com/apache/wicket/blob/c2d344219ef8046508ca40653c9de485b3cbd4c4/wicket-core/src/main/java/org/apache/wicket/markup/HtmlSpecialTag.java/#L30-L237;1
13697;1;4027396;blob;none;2019-08-30 11:23:45.398289;class;org.apache.beam.sdk.extensions.sql.impl.rel.BeamIntersectRel;git@github.com:apache/beam.git;a956ff77a8448e5f2c12f6695fec608348b5ab60;/sdks/java/extensions/sql/src/main/java/org/apache/beam/sdk/extensions/sql/impl/rel/BeamIntersectRel.java;37;52;https://github.com/apache/beam/blob/a956ff77a8448e5f2c12f6695fec608348b5ab60/sdks/java/extensions/sql/src/main/java/org/apache/beam/sdk/extensions/sql/impl/rel/BeamIntersectRel.java/#L37-L52;1
4593;20;4069688;blob;none;2019-04-12 13:12:17.963237;class;org.apache.beam.runners.dataflow.worker.util.BatchGroupAlsoByWindowReshuffleFn;git@github.com:apache/beam.git;a956ff77a8448e5f2c12f6695fec608348b5ab60;/runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/util/BatchGroupAlsoByWindowReshuffleFn.java;39;63;https://github.com/apache/beam/blob/a956ff77a8448e5f2c12f6695fec608348b5ab60/runners/google-cloud-dataflow-java/worker/src/main/java/org/apache/beam/runners/dataflow/worker/util/BatchGroupAlsoByWindowReshuffleFn.java/#L39-L63;1
5465;6;9189420;blob;none;2019-04-16 18:00:33.162836;class;org.eclipse.birt.report.designer.internal.ui.views.data.providers.DataSourceNodeProvider;git@github.com:eclipse/birt.git;f89264810347de98702db45386a822aabc0fadbf;/UI/org.eclipse.birt.report.designer.ui.views/src/org/eclipse/birt/report/designer/internal/ui/views/data/providers/DataSourceNodeProvider.java;24;65;https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/UI/org.eclipse.birt.report.designer.ui.views/src/org/eclipse/birt/report/designer/internal/ui/views/data/providers/DataSourceNodeProvider.java/#L24-L65;1
8087;3;8024350;blob;none;2019-07-18 12:07:19.119771;class;org.eclipse.xtext.ui.editor.quickfix.IssueResolutionAcceptor;git@github.com:eclipse/xtext-eclipse.git;0c7546b6aaf3644a77fc68eef9f3da368cbbeabd;/org.eclipse.xtext.ui/src/org/eclipse/xtext/ui/editor/quickfix/IssueResolutionAcceptor.java;29;125;https://github.com/eclipse/xtext-eclipse/blob/0c7546b6aaf3644a77fc68eef9f3da368cbbeabd/org.eclipse.xtext.ui/src/org/eclipse/xtext/ui/editor/quickfix/IssueResolutionAcceptor.java/#L29-L125;1
14032;20;8522716;blob;none;2019-09-02 06:40:42.489246;class;org.apache.cloudstack.dedicated.DedicatedService;git@github.com:apache/cloudstack.git;8d3feb100aab4a45b31a789f444038b892161eec;/plugins/dedicated-resources/src/main/java/org/apache/cloudstack/dedicated/DedicatedService.java;35;63;https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/plugins/dedicated-resources/src/main/java/org/apache/cloudstack/dedicated/DedicatedService.java/#L35-L63;1
13320;1;4493181;blob;none;2019-08-29 13:47:16.063247;class;org.apache.ctakes.temporal.eval.NeuralEventTimeRelationsEvaluation.CountCloseRelation;git@github.com:apache/ctakes.git;79be3ba2833857714bb301449f021cca36f373e6;/ctakes-temporal/src/main/java/org/apache/ctakes/temporal/eval/NeuralEventTimeRelationsEvaluation.java;905;969;https://github.com/apache/ctakes/blob/79be3ba2833857714bb301449f021cca36f373e6/ctakes-temporal/src/main/java/org/apache/ctakes/temporal/eval/NeuralEventTimeRelationsEvaluation.java/#L905-L969;1
7998;3;5596503;blob;critical;2019-07-18 00:29:58.605613;class;org.apache.royale.compiler.internal.codegen.js.amd.JSAMDEmitter;git@github.com:apache/royale-compiler.git;fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd;/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/amd/JSAMDEmitter.java;78;971;https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/amd/JSAMDEmitter.java/#L78-L971;1
14660;4;3963239;blob;none;2019-09-12 08:04:45.188185;class;org.apache.apex.malhar.lib.db.AbstractStoreOutputOperator;git@github.com:apache/apex-malhar.git;1acaf15f425d72f19bb590c667987ed5d81d7f25;/library/src/main/java/org/apache/apex/malhar/lib/db/AbstractStoreOutputOperator.java;41;110;https://github.com/apache/apex-malhar/blob/1acaf15f425d72f19bb590c667987ed5d81d7f25/library/src/main/java/org/apache/apex/malhar/lib/db/AbstractStoreOutputOperator.java/#L41-L110;0,5
5503;6;9312524;blob;none;2019-04-16 18:09:20.999193;class;jdk.tools.jaotc.binformat.macho.MachOSymtab;git@github.com:SAP/SapMachine.git;6e62561730c46dc5000c39665c43951832192ceb;/src/jdk.aot/share/classes/jdk.tools.jaotc.binformat/src/jdk/tools/jaotc/binformat/macho/MachOSymtab.java;34;209;https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/jdk.aot/share/classes/jdk.tools.jaotc.binformat/src/jdk/tools/jaotc/binformat/macho/MachOSymtab.java/#L34-L209;1
2080;3;8581347;blob;none;2019-04-01 13:09:53.883968;class;org.apache.hadoop.hbase.util.FSUtils.HFileFilter;git@github.com:apache/hbase.git;44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f;/hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java;1117;1138;https://github.com/apache/hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-server/src/main/java/org/apache/hadoop/hbase/util/FSUtils.java/#L1117-L1138;1
6459;5;7007225;blob;minor;2019-04-25 12:48:59.506292;class;google.registry.model.poll.PendingActionNotificationResponse;git@github.com:google/nomulus.git;2481704d00f10f6b5675dd26f9effaad434ddbea;/java/google/registry/model/poll/PendingActionNotificationResponse.java;31;153;https://github.com/google/nomulus/blob/2481704d00f10f6b5675dd26f9effaad434ddbea/java/google/registry/model/poll/PendingActionNotificationResponse.java/#L31-L153;1
5073;20;7786735;blob;none;2019-04-12 14:57:45.130871;class;org.apache.wicket.markup.repeater.data.DataView;git@github.com:apache/wicket.git;c2d344219ef8046508ca40653c9de485b3cbd4c4;/wicket-core/src/main/java/org/apache/wicket/markup/repeater/data/DataView.java;65;106;https://github.com/apache/wicket/blob/c2d344219ef8046508ca40653c9de485b3cbd4c4/wicket-core/src/main/java/org/apache/wicket/markup/repeater/data/DataView.java/#L65-L106;1
4769;5;4113343;blob;none;2019-04-12 13:24:22.046506;class;org.apache.brooklyn.core.effector.MethodEffector;git@github.com:apache/brooklyn-server.git;880eb1da00f6358d7fd76d065322e3685bfb1a04;/core/src/main/java/org/apache/brooklyn/core/effector/MethodEffector.java;48;185;https://github.com/apache/brooklyn-server/blob/880eb1da00f6358d7fd76d065322e3685bfb1a04/core/src/main/java/org/apache/brooklyn/core/effector/MethodEffector.java/#L48-L185;1
2335;3;3985224;blob;none;2019-04-01 14:09:11.050910;class;org.apache.polygene.library.sql.generator.implementation.transformation.ModificationProcessing.DeleteBySearchProcessor;git@github.com:apache/attic-polygene-java.git;031beef870302a0bd01bd5895ce849e00f2d5d5b;/libraries/sql-generator/src/main/java/org/apache/polygene/library/sql/generator/implementation/transformation/ModificationProcessing.java;136;158;https://github.com/apache/attic-polygene-java/blob/031beef870302a0bd01bd5895ce849e00f2d5d5b/libraries/sql-generator/src/main/java/org/apache/polygene/library/sql/generator/implementation/transformation/ModificationProcessing.java/#L136-L158;0
7829;3;8877416;blob;critical;2019-07-17 13:32:53.726890;class;org.apache.hadoop.hive.ql.exec.ExplainTask;git@github.com:apache/hive.git;2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53;/ql/src/java/org/apache/hadoop/hive/ql/exec/ExplainTask.java;84;1302;https://github.com/apache/hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/ql/src/java/org/apache/hadoop/hive/ql/exec/ExplainTask.java/#L84-L1302;1
14783;21;8522716;blob;none;2019-09-12 08:55:59.633662;class;org.apache.cloudstack.dedicated.DedicatedService;git@github.com:apache/cloudstack.git;8d3feb100aab4a45b31a789f444038b892161eec;/plugins/dedicated-resources/src/main/java/org/apache/cloudstack/dedicated/DedicatedService.java;35;63;https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/plugins/dedicated-resources/src/main/java/org/apache/cloudstack/dedicated/DedicatedService.java/#L35-L63;1
3266;20;4556325;blob;none;2019-04-05 12:48:15.384843;class;freemarker.ext.beans.SimpleMapModel;git@github.com:apache/freemarker.git;02fa5edb3cde53f284551c09ecc13301b0e83d0b;/src/main/java/freemarker/ext/beans/SimpleMapModel.java;47;122;https://github.com/apache/freemarker/blob/02fa5edb3cde53f284551c09ecc13301b0e83d0b/src/main/java/freemarker/ext/beans/SimpleMapModel.java/#L47-L122;1
6301;7;6266636;blob;none;2019-04-23 16:32:42.477872;class;org.eclipse.jgit.lfs.lib.Constants;git@github.com:eclipse/jgit.git;00523f38a19b073990239b0f837efa14197764c7;/org.eclipse.jgit.lfs/src/org/eclipse/jgit/lfs/lib/Constants.java;56;154;https://github.com/eclipse/jgit/blob/00523f38a19b073990239b0f837efa14197764c7/org.eclipse.jgit.lfs/src/org/eclipse/jgit/lfs/lib/Constants.java/#L56-L154;1
8500;1;6393486;blob;none;2019-07-19 12:26:12.794579;class;org.eclipse.jface.util.VisualTextDirectionSegmentListener;git@github.com:eclipse/eclipse.platform.ui.git;e3bbb556534a1fb945e1036948325d14a8dd9c7a;/bundles/org.eclipse.jface/src/org/eclipse/jface/util/VisualTextDirectionSegmentListener.java;25;58;https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.jface/src/org/eclipse/jface/util/VisualTextDirectionSegmentListener.java/#L25-L58;1
12023;3;7576345;blob;none;2019-08-06 00:31:41.679007;class;org.springframework.web.context.support.AnnotationConfigWebApplicationContext.BeanRegistration;git@github.com:spring-projects/spring-framework.git;3a0f309e2c9fdbbf7fb2d348be861528177f8555;/spring-web/src/main/java/org/springframework/web/context/support/AnnotationConfigWebApplicationContext.java;342;376;https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-web/src/main/java/org/springframework/web/context/support/AnnotationConfigWebApplicationContext.java/#L342-L376;1
12474;3;7375884;blob;none;2019-08-06 16:38:29.491555;class;org.springframework.boot.actuate.web.trace.servlet.TraceableHttpServletResponse;git@github.com:spring-projects/spring-boot.git;2225b362991f225e3a93f00e160526d2b8abdfb2;/spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/web/trace/servlet/TraceableHttpServletResponse.java;33;59;https://github.com/spring-projects/spring-boot/blob/2225b362991f225e3a93f00e160526d2b8abdfb2/spring-boot-project/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/web/trace/servlet/TraceableHttpServletResponse.java/#L33-L59;1
11581;3;7405705;blob;none;2019-08-05 12:35:32.965807;class;org.graalvm.compiler.core.common.CompilationIdentifier;git@github.com:oracle/graal.git;4deb681aaaa79c248115037fc8e399c9876619fd;/compiler/src/org.graalvm.compiler.core.common/src/org/graalvm/compiler/core/common/CompilationIdentifier.java;33;80;https://github.com/oracle/graal/blob/4deb681aaaa79c248115037fc8e399c9876619fd/compiler/src/org.graalvm.compiler.core.common/src/org/graalvm/compiler/core/common/CompilationIdentifier.java/#L33-L80;1
5648;6;4965107;blob;none;2019-04-16 18:34:16.890972;class;org.apache.juneau.jena.RdfUtils;git@github.com:apache/juneau.git;1bd3d8be0ed8a51a0a68ccef2d1d6778baa4b6ee;/juneau-core/juneau-marshall-rdf/src/main/java/org/apache/juneau/jena/RdfUtils.java;24;92;https://github.com/apache/juneau/blob/1bd3d8be0ed8a51a0a68ccef2d1d6778baa4b6ee/juneau-core/juneau-marshall-rdf/src/main/java/org/apache/juneau/jena/RdfUtils.java/#L24-L92;1
5532;6;8131397;blob;none;2019-04-16 18:13:33.870993;class;org.eclipse.xtext.formatting.impl.MatcherTransition;git@github.com:eclipse/xtext-core.git;e04964e4c2a3e0338c0079bd8333688835e77c31;/org.eclipse.xtext/src/org/eclipse/xtext/formatting/impl/MatcherTransition.java;27;75;https://github.com/eclipse/xtext-core/blob/e04964e4c2a3e0338c0079bd8333688835e77c31/org.eclipse.xtext/src/org/eclipse/xtext/formatting/impl/MatcherTransition.java/#L27-L75;1
596;6;5894436;blob;none;2019-03-27 10:50:12.577049;class;org.apache.usergrid.security.shiro.credentials.AdminUserCredentials;git@github.com:apache/usergrid.git;ac1e6e4035f9307b871478ed47246cf92cfd5f7f;/stack/services/src/main/java/org/apache/usergrid/security/shiro/credentials/AdminUserCredentials.java;20;22;https://github.com/apache/usergrid/blob/ac1e6e4035f9307b871478ed47246cf92cfd5f7f/stack/services/src/main/java/org/apache/usergrid/security/shiro/credentials/AdminUserCredentials.java/#L20-L22;1
12094;3;4410714;blob;major;2019-08-06 07:39:35.968741;class;org.apache.cxf.ws.security.policy.interceptors.HttpsTokenInterceptorProvider.HttpsTokenInInterceptor;git@github.com:apache/cxf.git;6bf89e9c8804c8845ec4d38583dd33eea8256439;/rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/interceptors/HttpsTokenInterceptorProvider.java;191;390;https://github.com/apache/cxf/blob/6bf89e9c8804c8845ec4d38583dd33eea8256439/rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/interceptors/HttpsTokenInterceptorProvider.java/#L191-L390;1
15217;21;4516760;blob;none;2019-09-13 05:42:17.816137;class;org.apache.felix.resolver.util.ArrayMap;git@github.com:apache/felix.git;a132994b250751d4ba3b115ee070ba397d9840ca;/resolver/src/main/java/org/apache/felix/resolver/util/ArrayMap.java;23;184;https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/resolver/src/main/java/org/apache/felix/resolver/util/ArrayMap.java/#L23-L184;1
7649;3;9298816;blob;none;2019-07-12 23:05:37.674840;class;jdk.nashorn.internal.ir.LiteralNode.NumberLiteralNode;git@github.com:SAP/SapMachine.git;6e62561730c46dc5000c39665c43951832192ceb;/src/jdk.scripting.nashorn/share/classes/jdk/nashorn/internal/ir/LiteralNode.java;373;409;https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/jdk.scripting.nashorn/share/classes/jdk/nashorn/internal/ir/LiteralNode.java/#L373-L409;1
15079;5;7460730;blob;none;2019-09-12 10:45:29.443388;class;example.model.Customer230;git@github.com:spring-projects/spring-data-examples.git;ccae97890f85a3eaf8f4e05a1a07696e2b1e78a4;/jpa/deferred/src/main/java/example/model/Customer230.java;8;27;https://github.com/spring-projects/spring-data-examples/blob/ccae97890f85a3eaf8f4e05a1a07696e2b1e78a4/jpa/deferred/src/main/java/example/model/Customer230.java/#L8-L27;0
2748;16;6424656;blob;none;2019-04-05 12:08:41.053469;class;org.eclipse.ui.internal.ReferenceCounter.RefRec;git@github.com:eclipse/eclipse.platform.ui.git;e3bbb556534a1fb945e1036948325d14a8dd9c7a;/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ReferenceCounter.java;36;74;https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ReferenceCounter.java/#L36-L74;1
8081;3;8736543;blob;none;2019-07-18 12:06:54.451857;class;org.apache.hadoop.metrics2.MetricsTag;git@github.com:apache/hadoop-common.git;42a61a4fbc88303913c4681f0d40ffcc737e70b5;/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/metrics2/MetricsTag.java;30;88;https://github.com/apache/hadoop-common/blob/42a61a4fbc88303913c4681f0d40ffcc737e70b5/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/metrics2/MetricsTag.java/#L30-L88;0
5953;20;8209082;blob;none;2019-04-19 13:06:59.788294;class;testdata.LinkingStaticTypeEquallyNamed;git@github.com:eclipse/xtext-xtend.git;20500a324127e3ee73cb793a13430ee140246fa7;/org.eclipse.xtend.core.tests/testdata/testdata/LinkingStaticTypeEquallyNamed.java;10;30;https://github.com/eclipse/xtext-xtend/blob/20500a324127e3ee73cb793a13430ee140246fa7/org.eclipse.xtend.core.tests/testdata/testdata/LinkingStaticTypeEquallyNamed.java/#L10-L30;1
7473;4;8241207;blob;none;2019-05-28 21:02:19.929776;class;org.apache.cocoon.classloader.DefaultClassLoader;git@github.com:apache/cocoon.git;5d942db1ab41f8d31eb07b30c2c9ec5833c593c1;/core/cocoon-sitemap/cocoon-sitemap-impl/src/main/java/org/apache/cocoon/classloader/DefaultClassLoader.java;36;184;https://github.com/apache/cocoon/blob/5d942db1ab41f8d31eb07b30c2c9ec5833c593c1/core/cocoon-sitemap/cocoon-sitemap-impl/src/main/java/org/apache/cocoon/classloader/DefaultClassLoader.java/#L36-L184;1
7765;3;5712111;blob;none;2019-07-13 00:45:52.283102;class;org.apache.storm.utils.SimpleVersion;git@github.com:apache/storm.git;dc56e32f3dcdd9396a827a85029d60ed97474786;/storm-client/src/jvm/org/apache/storm/utils/SimpleVersion.java;21;82;https://github.com/apache/storm/blob/dc56e32f3dcdd9396a827a85029d60ed97474786/storm-client/src/jvm/org/apache/storm/utils/SimpleVersion.java/#L21-L82;1
9667;4;9018312;blob;none;2019-07-24 08:21:41.467432;class;org.apache.solr.search.facet.MinMaxAgg.ComparableMerger;git@github.com:apache/lucene-solr.git;bca22d58e2d126ec6d349d375d3ea028892104e1;/solr/core/src/java/org/apache/solr/search/facet/MinMaxAgg.java;114;138;https://github.com/apache/lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/solr/core/src/java/org/apache/solr/search/facet/MinMaxAgg.java/#L114-L138;1
9102;20;8256644;blob;none;2019-07-23 14:52:58.131224;class;org.eclipse.xtext.parser.antlr.idea.parser.antlr.internal.PsiInternalBug301935TestLanguageParser;git@github.com:eclipse/xtext-idea.git;3aa1424ae35f1942dd7c3a457057006f9131de5e;/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/antlr/idea/parser/antlr/internal/PsiInternalBug301935TestLanguageParser.java;18;422;https://github.com/eclipse/xtext-idea/blob/3aa1424ae35f1942dd7c3a457057006f9131de5e/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/antlr/idea/parser/antlr/internal/PsiInternalBug301935TestLanguageParser.java/#L18-L422;0
2246;3;9008469;blob;major;2019-04-01 14:01:16.675007;class;org.apache.solr.update.processor.IgnoreCommitOptimizeUpdateProcessorFactory;git@github.com:apache/lucene-solr.git;bca22d58e2d126ec6d349d375d3ea028892104e1;/solr/core/src/java/org/apache/solr/update/processor/IgnoreCommitOptimizeUpdateProcessorFactory.java;42;148;https://github.com/apache/lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/solr/core/src/java/org/apache/solr/update/processor/IgnoreCommitOptimizeUpdateProcessorFactory.java/#L42-L148;1
14481;4;7930012;blob;minor;2019-09-11 13:24:52.672931;class;org.eclipse.draw2d.PolylineConnection;git@github.com:eclipse/gef-legacy.git;14563a9e1f2af636a5364d195cf07dbff6f35fa6;/org.eclipse.draw2d/src/org/eclipse/draw2d/PolylineConnection.java;36;392;https://github.com/eclipse/gef-legacy/blob/14563a9e1f2af636a5364d195cf07dbff6f35fa6/org.eclipse.draw2d/src/org/eclipse/draw2d/PolylineConnection.java/#L36-L392;0
10873;1;3796929;blob;none;2019-07-29 12:07:34.337129;class;org.apache.activemq.apollo.mqtt.dto.MqttDTO;git@github.com:apache/activemq-apollo.git;8e4b134b2a5d3576aa62cd8df9905a9fe2eba2d0;/apollo-mqtt/src/main/java/org/apache/activemq/apollo/mqtt/dto/MqttDTO.java;31;109;https://github.com/apache/activemq-apollo/blob/8e4b134b2a5d3576aa62cd8df9905a9fe2eba2d0/apollo-mqtt/src/main/java/org/apache/activemq/apollo/mqtt/dto/MqttDTO.java/#L31-L109;0
3838;16;8152732;blob;none;2019-04-05 13:27:37.747226;class;samples.transport.FileTransport;git@github.com:apache/axis1-java.git;7043f1ab0397d1ae35f879f2bcc99be1e9b55644;/samples/transport-sample/src/main/java/samples/transport/FileTransport.java;28;34;https://github.com/apache/axis1-java/blob/7043f1ab0397d1ae35f879f2bcc99be1e9b55644/samples/transport-sample/src/main/java/samples/transport/FileTransport.java/#L28-L34;1
15283;21;6483071;blob;major;2019-09-13 06:35:43.942311;class;com.ibm.jpp.om.Builder;git@github.com:eclipse/openj9.git;4911084853eb75b20e037c434ad4521b7317ebfb;/sourcetools/com.ibm.jpp.preprocessor/com/ibm/jpp/om/Builder.java;41;806;https://github.com/eclipse/openj9/blob/4911084853eb75b20e037c434ad4521b7317ebfb/sourcetools/com.ibm.jpp.preprocessor/com/ibm/jpp/om/Builder.java/#L41-L806;1
